Source,Destination,Flight Name,type,Status,Time,Actual_Time,Delay 
Nanded (NDC),Mumbai,Trujet,A,0,2020-02-09 12:40:00,2020-02-09 12:09:00,31.0
Mumbai,Bangkok (BKK),GoAir,D,1,2020-02-09 12:40:00,2020-02-09 13:09:00,29.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-09 12:40:00,2020-02-09 13:24:00,44.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-09 12:45:00,2020-02-09 12:49:00,4.0
Mumbai,Hyderabad (HYD),IndiGo,D,1,2020-02-09 12:45:00,2020-02-09 13:41:00,56.0
Mumbai,Goa (GOI),Vistara,D,1,2020-02-09 12:45:00,2020-02-09 13:16:00,31.0
Mumbai,Kolhapur (KLH),Trujet,D,1,2020-02-09 12:45:00,2020-02-09 13:19:00,34.0
Mumbai,Jeddah (JED),IndiGo,D,1,2020-02-09 12:45:00,2020-02-09 13:14:00,29.0
Mumbai,Indore (IDR),Alliance Air,D,2,2020-02-09 12:45:00,,
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-09 12:50:00,2020-02-09 12:34:00,16.0
Mumbai,Varanasi (VNS),SpiceJet,D,1,2020-02-09 12:50:00,2020-02-09 13:50:00,60.0
Goa (GOI),Mumbai,GoAir,A,0,2020-02-09 12:55:00,2020-02-09 12:44:00,11.0
Thiruvananthapuram (TRV),Mumbai,SpiceJet,A,0,2020-02-09 12:55:00,2020-02-09 13:10:00,15.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 12:55:00,2020-02-09 13:33:00,38.0
New York (EWR),Mumbai,Air India,A,0,2020-02-09 13:00:00,2020-02-09 11:57:00,63.0
Thiruvananthapuram (TRV),Mumbai,IndiGo,A,0,2020-02-09 13:00:00,2020-02-09 12:55:00,5.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-09 13:00:00,2020-02-09 13:22:00,22.0
Lucknow (LKO),Mumbai,Air India,A,0,2020-02-09 13:05:00,2020-02-09 13:26:00,21.0
Belgaum (IXG),Mumbai,Star Air,A,0,2020-02-09 13:05:00,2020-02-09 13:08:00,3.0
Kolkata (CCU),Mumbai,Vistara,A,0,2020-02-09 13:05:00,2020-02-09 13:17:00,12.0
Mumbai,Delhi (DEL),Air India,D,1,2020-02-09 13:05:00,2020-02-09 13:54:00,49.0
Mumbai,Kandla (IXY),SpiceJet,D,1,2020-02-09 13:05:00,2020-02-09 13:28:00,23.0
Muscat (MCT),Mumbai,Oman Air,A,0,2020-02-09 13:10:00,2020-02-09 13:02:00,8.0
Mumbai,Dubai (DXB),Air India Express (Sitar/Tabla Livery),D,1,2020-02-09 13:10:00,,
Mumbai,Chennai (MAA),IndiGo,D,1,2020-02-09 13:10:00,2020-02-09 13:38:00,28.0
Mumbai,London (LHR),British Airways,D,1,2020-02-09 13:15:00,2020-02-09 13:46:00,31.0
Mumbai,Chennai (MAA),AirAsia,D,1,2020-02-09 13:15:00,2020-02-09 13:44:00,29.0
Mumbai,Lucknow (LKO),IndiGo,D,1,2020-02-09 13:15:00,2020-02-09 13:40:00,25.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-09 13:20:00,2020-02-09 13:05:00,15.0
Riyadh (RUH),Mumbai,Air India,A,0,2020-02-09 13:20:00,2020-02-09 13:34:00,14.0
Jodhpur (JDH),Mumbai,SpiceJet,A,0,2020-02-09 13:20:00,2020-02-09 12:57:00,23.0
Bengaluru (BLR),Mumbai,Vistara,A,0,2020-02-09 13:20:00,2020-02-09 13:22:00,2.0
Mumbai,Kuala Lumpur (KUL),Malaysia Airlines,D,2,2020-02-09 13:20:00,,
Mumbai,Nanded (NDC),Trujet,D,1,2020-02-09 13:20:00,2020-02-09 17:11:00,231.0
Mumbai,Dehradun (DED),IndiGo,D,1,2020-02-09 13:20:00,2020-02-09 13:57:00,37.0
Jaisalmer (JSA),Mumbai,SpiceJet,A,0,2020-02-09 13:25:00,2020-02-09 13:34:00,9.0
Mumbai,Madurai (IXM),SpiceJet,D,1,2020-02-09 13:25:00,2020-02-09 15:02:00,97.0
Mumbai,Delhi (DEL),SpiceJet,D,1,2020-02-09 13:30:00,2020-02-09 14:05:00,35.0
Aurangabad (IXU),Mumbai,Air India,A,0,2020-02-09 13:35:00,2020-02-09 12:48:00,47.0
Belgaum (IXG),Mumbai,SpiceJet,A,0,2020-02-09 13:35:00,2020-02-09 13:50:00,15.0
Istanbul (IST),Mumbai,AirACT,A,2,2020-02-09 13:35:00,,
Mumbai,Belgaum (IXG),Star Air,D,1,2020-02-09 13:35:00,2020-02-09 13:48:00,13.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-09 13:40:00,2020-02-09 14:04:00,24.0
Nagpur (NAG),Mumbai,IndiGo,A,4,2020-02-09 13:40:00,,
Kozhikode (CCJ),Mumbai,IndiGo,A,0,2020-02-09 13:40:00,2020-02-09 13:56:00,16.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-09 13:40:00,2020-02-09 13:21:00,19.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 13:40:00,2020-02-09 14:08:00,28.0
Mangalore (IXE),Mumbai,IndiGo,A,0,2020-02-09 13:45:00,2020-02-09 13:37:00,8.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-09 13:45:00,2020-02-09 13:54:00,9.0
Raipur (RPR),Mumbai,IndiGo,A,0,2020-02-09 13:45:00,2020-02-09 14:09:00,24.0
Mumbai,Riyadh (RUH),Air india (Star Alliance Livery),D,1,2020-02-09 13:50:00,2020-02-09 14:59:00,69.0
Mumbai,Hyderabad (HYD),SpiceJet,D,1,2020-02-09 13:50:00,2020-02-09 14:16:00,26.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-09 13:50:00,2020-02-09 14:11:00,21.0
Ranchi (IXR),Mumbai,GoAir,A,0,2020-02-09 13:55:00,2020-02-09 13:49:00,6.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-09 13:55:00,2020-02-09 14:12:00,17.0
Dubai (DXB),Mumbai,Emirates,A,0,2020-02-09 14:00:00,2020-02-09 14:04:00,4.0
Coimbatore (CJB),Mumbai,SpiceJet,A,0,2020-02-09 14:00:00,2020-02-09 14:02:00,2.0
Siliguri (IXB),Mumbai,SpiceJet,A,0,2020-02-09 14:00:00,2020-02-09 14:21:00,21.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-09 14:00:00,2020-02-09 13:58:00,2.0
Mumbai,Kolkata (CCU),Vistara,D,1,2020-02-09 14:05:00,2020-02-09 14:37:00,32.0
Hubli (HBX),Mumbai,Air India,A,0,2020-02-09 14:10:00,2020-02-09 14:53:00,43.0
Mumbai,Hyderabad (HYD),Air India,D,1,2020-02-09 14:10:00,2020-02-09 15:29:00,79.0
Mumbai,Jabalpur (JLR),SpiceJet,D,1,2020-02-09 14:10:00,2020-02-09 14:57:00,47.0
Delhi (DEL),Mumbai,AirAsia,A,0,2020-02-09 14:15:00,2020-02-09 14:27:00,12.0
Rajkot (RAJ),Mumbai,SpiceJet,A,0,2020-02-09 14:15:00,2020-02-09 14:15:00,0.0
Chennai (MAA),Mumbai,Vistara,A,0,2020-02-09 14:15:00,2020-02-09 14:39:00,24.0
Doha (DOH),Mumbai,Qatar Cargo,A,0,2020-02-09 14:20:00,2020-02-09 14:16:00,4.0
Jamnagar (JGA),Mumbai,Air India,A,0,2020-02-09 14:20:00,2020-02-09 15:04:00,44.0
Jabalpur (JLR),Mumbai,SpiceJet,A,0,2020-02-09 14:20:00,2020-02-09 14:24:00,4.0
Mumbai,Udaipur (UDR),Air India,D,1,2020-02-09 14:20:00,2020-02-09 15:15:00,55.0
Mumbai,Thiruvananthapuram (TRV),IndiGo,D,1,2020-02-09 14:20:00,2020-02-09 14:31:00,11.0
Singapore (SIN),Mumbai,IndiGo,A,0,2020-02-09 14:25:00,2020-02-09 14:58:00,33.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-09 14:25:00,2020-02-09 14:35:00,10.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-09 14:25:00,2020-02-09 15:13:00,48.0
Mumbai,Raipur (RPR),IndiGo,D,1,2020-02-09 14:25:00,2020-02-09 15:23:00,58.0
Mumbai,Lucknow (LKO),IndiGo,D,1,2020-02-09 14:25:00,2020-02-09 15:08:00,43.0
Diu (DIU),Mumbai,Alliance Air,A,0,2020-02-09 14:30:00,2020-02-09 14:55:00,25.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-09 14:30:00,2020-02-09 14:31:00,1.0
Kuwait City (KWI),Mumbai,IndiGo,A,0,2020-02-09 14:30:00,2020-02-09 14:22:00,8.0
Patna (PAT),Mumbai,IndiGo,A,0,2020-02-09 14:30:00,2020-02-09 14:42:00,12.0
Mumbai,London (LHR),Air India,D,1,2020-02-09 14:30:00,2020-02-09 16:36:00,126.0
Mumbai,Jodhpur (JDH),Vistara,D,1,2020-02-09 14:30:00,2020-02-09 14:54:00,24.0
Goa (GOI),Mumbai,GoAir,A,0,2020-02-09 14:35:00,2020-02-09 14:43:00,8.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-09 14:35:00,2020-02-09 14:51:00,16.0
Mumbai,Bengaluru (BLR),GoAir,D,1,2020-02-09 14:35:00,2020-02-09 14:40:00,5.0
Varanasi (VNS),Mumbai,IndiGo,A,0,2020-02-09 14:40:00,2020-02-09 14:40:00,0.0
Goa (GOI),Mumbai,Vistara,A,0,2020-02-09 14:40:00,2020-02-09 15:00:00,20.0
Mumbai,Abu Dhabi (AUH),GoAir,D,1,2020-02-09 14:40:00,2020-02-09 14:45:00,5.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-09 14:40:00,2020-02-09 15:48:00,68.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 14:40:00,2020-02-09 15:05:00,25.0
Mumbai,Andal (RDP),SpiceJet,D,1,2020-02-09 14:45:00,2020-02-09 15:50:00,65.0
Mumbai,Kolkata (CCU),SpiceJet,D,1,2020-02-09 14:45:00,2020-02-09 15:18:00,33.0
Mumbai,Chennai (MAA),IndiGo,D,1,2020-02-09 14:45:00,2020-02-09 15:26:00,41.0
Delhi (DEL),Mumbai,SpiceXpress,A,0,2020-02-09 14:50:00,2020-02-09 15:06:00,16.0
Mumbai,Belgaum (IXG),SpiceJet,D,1,2020-02-09 14:50:00,2020-02-09 15:37:00,47.0
Mumbai,Dubai (DXB),IndiGo,D,1,2020-02-09 14:50:00,2020-02-09 15:32:00,42.0
Goa (GOI),Mumbai,SpiceJet,A,0,2020-02-09 14:55:00,2020-02-09 20:47:00,352.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-09 15:00:00,2020-02-09 14:53:00,7.0
Jodhpur (JDH),Mumbai,IndiGo,A,0,2020-02-09 15:00:00,2020-02-09 15:11:00,11.0
Mumbai,Hyderabad (HYD),Air India,D,1,2020-02-09 15:00:00,2020-02-09 15:56:00,56.0
Mumbai,Delhi (DEL),AirAsia,D,1,2020-02-09 15:00:00,2020-02-09 15:51:00,51.0
Singapore (SIN),Mumbai,Vistara,A,0,2020-02-09 15:05:00,2020-02-09 15:11:00,6.0
Abu Dhabi (AUH),Mumbai,Etihad,A,0,2020-02-09 15:05:00,2020-02-09 14:33:00,32.0
Siliguri (IXB),Mumbai,IndiGo,A,0,2020-02-09 15:05:00,2020-02-09 14:47:00,18.0
Mumbai,Hanoi (HAN),Turkish Airlines,D,2,2020-02-09 15:05:00,,
Mumbai,Hanoi (HAN),AirACT,D,2,2020-02-09 15:05:00,,
Delhi (DEL),Mumbai,Air India,A,0,2020-02-09 15:10:00,2020-02-09 15:30:00,20.0
Mumbai,Goa (GOI),GoAir,D,1,2020-02-09 15:10:00,2020-02-09 15:34:00,24.0
Mumbai,Thiruvananthapuram (TRV),SpiceJet,D,1,2020-02-09 15:10:00,2020-02-09 16:10:00,60.0
Lucknow (LKO),Mumbai,IndiGo,A,0,2020-02-09 15:15:00,2020-02-09 15:14:00,1.0
Nagpur (NAG),Mumbai,IndiGo,A,0,2020-02-09 15:15:00,2020-02-09 15:22:00,7.0
Mumbai,Lucknow (LKO),GoAir,D,1,2020-02-09 15:15:00,2020-02-09 15:39:00,24.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-09 15:15:00,2020-02-09 16:19:00,64.0
Vadodara (BDQ),Mumbai,IndiGo,A,0,2020-02-09 15:20:00,2020-02-09 15:28:00,8.0
Kolhapur (KLH),Mumbai,Trujet,A,0,2020-02-09 15:20:00,2020-02-09 15:38:00,18.0
Mumbai,Shirdi (SAG),Alliance Air,D,1,2020-02-09 15:20:00,2020-02-09 16:17:00,57.0
Mumbai,Bhopal (BHO),IndiGo,D,1,2020-02-09 15:25:00,2020-02-09 16:04:00,39.0
Mumbai,Aurangabad (IXU),Air India,D,1,2020-02-09 15:25:00,2020-02-09 16:01:00,36.0
Mumbai,Bangkok (BKK),Air India,D,1,2020-02-09 15:25:00,2020-02-09 16:57:00,92.0
Guwahati (GAU),Mumbai,SpiceJet,A,0,2020-02-09 15:30:00,2020-02-09 15:25:00,5.0
Mumbai,Dubai (DXB),Emirates,D,1,2020-02-09 15:30:00,2020-02-09 16:49:00,79.0
Mumbai,Vadodara (BDQ),IndiGo,D,1,2020-02-09 15:30:00,2020-02-09 16:14:00,44.0
Bhubaneswar (BBI),Mumbai,IndiGo,A,0,2020-02-09 15:35:00,2020-02-09 15:36:00,1.0
Mumbai,Goa (GOI),SpiceJet,D,1,2020-02-09 15:35:00,2020-02-09 18:02:00,147.0
Mumbai,Jaipur (JAI),SpiceJet,D,1,2020-02-09 15:35:00,2020-02-09 16:28:00,53.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 15:35:00,2020-02-09 16:12:00,37.0
Chennai (MAA),Mumbai,GoAir,A,0,2020-02-09 15:40:00,2020-02-09 16:00:00,20.0
Mumbai,Delhi (DEL),SpiceXpress,D,1,2020-02-09 15:40:00,2020-02-09 16:29:00,49.0
Nairobi (NBO),Mumbai,Kenya Airways (SkyTeam Livery),A,0,2020-02-09 15:45:00,2020-02-09 15:39:00,6.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-09 15:45:00,2020-02-09 15:46:00,1.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-09 15:45:00,2020-02-09 16:47:00,62.0
Mumbai,Mangalore (IXE),IndiGo,D,1,2020-02-09 15:45:00,2020-02-09 16:42:00,57.0
Jodhpur (JDH),Mumbai,Air India,A,0,2020-02-09 15:50:00,2020-02-09 16:45:00,55.0
Allahabad (IXD),Mumbai,IndiGo,A,0,2020-02-09 15:50:00,2020-02-09 15:57:00,7.0
Mumbai,Udaipur (UDR),SpiceJet,D,1,2020-02-09 15:50:00,2020-02-09 16:27:00,37.0
Lucknow (LKO),Mumbai,GoAir,A,0,2020-02-09 15:55:00,2020-02-09 16:41:00,46.0
Kathmandu (KTM),Mumbai,Nepal Airlines,A,0,2020-02-09 15:55:00,2020-02-09 16:07:00,12.0
Mumbai,Doha (DOH),Qatar Cargo,D,1,2020-02-09 15:55:00,2020-02-09 17:03:00,68.0
Mumbai,Hyderabad (HYD),IndiGo,D,1,2020-02-09 15:55:00,2020-02-09 17:05:00,70.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-09 15:55:00,2020-02-09 16:39:00,44.0
Udaipur (UDR),Mumbai,Vistara,A,0,2020-02-09 16:00:00,2020-02-09 16:13:00,13.0
Goa (GOI),Mumbai,Vistara,A,0,2020-02-09 16:00:00,2020-02-09 15:51:00,9.0
Mumbai,Delhi (DEL),Air India,D,4,2020-02-09 16:00:00,,
Mumbai,Bengaluru (BLR),Vistara,D,1,2020-02-09 16:00:00,2020-02-09 17:08:00,68.0
Mumbai,Nagpur (NAG),IndiGo,D,1,2020-02-09 16:00:00,2020-02-09 17:15:00,75.0
Jaipur (JAI),Mumbai,Air India,A,0,2020-02-09 16:05:00,2020-02-09 16:31:00,26.0
Patna (PAT),Mumbai,SpiceJet,A,0,2020-02-09 16:05:00,2020-02-09 15:49:00,16.0
Dubai (DXB),Mumbai,IndiGo,A,0,2020-02-09 16:05:00,2020-02-09 15:36:00,29.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-09 16:05:00,2020-02-09 16:05:00,0.0
Mumbai,Chandigarh (IXC),Vistara,D,1,2020-02-09 16:05:00,2020-02-09 17:10:00,65.0
Mumbai,Ranchi (IXR),GoAir,D,1,2020-02-09 16:10:00,2020-02-09 16:53:00,43.0
Mumbai,Cochin (COK),SpiceJet,D,1,2020-02-09 16:10:00,2020-02-09 17:30:00,80.0
Mumbai,Kolkata (CCU),IndiGo,D,1,2020-02-09 16:10:00,2020-02-09 17:14:00,64.0
Dhaka (DAC),Mumbai,SpiceJet,A,0,2020-02-09 16:15:00,2020-02-09 16:08:00,7.0
Amritsar (ATQ),Mumbai,IndiGo,A,0,2020-02-09 16:15:00,2020-02-09 16:18:00,3.0
Mumbai,Muscat (MCT),Oman Air,D,1,2020-02-09 16:15:00,2020-02-09 17:24:00,69.0
Mumbai,Goa (GOI),IndiGo,D,1,2020-02-09 16:15:00,2020-02-09 17:17:00,62.0
Kanpur (KNU),Mumbai,SpiceJet,A,0,2020-02-09 16:20:00,2020-02-09 16:48:00,28.0
Hyderabad (HYD),Mumbai,IndiGo,A,0,2020-02-09 16:20:00,2020-02-09 16:26:00,6.0
Coimbatore (CJB),Mumbai,IndiGo,A,0,2020-02-09 16:20:00,2020-02-09 16:12:00,8.0
Mumbai,Indore (IDR),IndiGo,D,1,2020-02-09 16:20:00,2020-02-09 17:22:00,62.0
Visakhapatnam (VTZ),Mumbai,Air India,A,0,2020-02-09 16:25:00,2020-02-09 16:33:00,8.0
Mumbai,Goa (GOI),GoAir,D,1,2020-02-09 16:25:00,2020-02-09 17:34:00,69.0
Mumbai,Dubai (DXB),Vistara (Retro Livery),D,1,2020-02-09 16:25:00,2020-02-09 17:16:00,51.0
Ranchi (IXR),Mumbai,GoAir,A,0,2020-02-09 16:30:00,2020-02-09 15:56:00,34.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-09 16:30:00,2020-02-09 17:04:00,34.0
Mumbai,Ahmedabad (AMD),IndiGo,D,1,2020-02-09 16:30:00,2020-02-09 17:42:00,72.0
Kandla (IXY),Mumbai,SpiceJet,A,2,2020-02-09 16:35:00,,
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 16:35:00,2020-02-09 17:26:00,51.0
Delhi (DEL),Mumbai,GoAir,A,0,2020-02-09 16:40:00,2020-02-09 16:07:00,33.0
Chennai (MAA),Mumbai,Vistara,A,0,2020-02-09 16:40:00,2020-02-09 16:50:00,10.0
Udaipur (UDR),Mumbai,IndiGo,A,0,2020-02-09 16:40:00,2020-02-09 16:38:00,2.0
Mumbai,Bengaluru (BLR),Air India,D,1,2020-02-09 16:40:00,2020-02-09 17:18:00,38.0
Mumbai,Nairobi (NBO),Kenya Airways (SkyTeam Livery),D,1,2020-02-09 16:45:00,2020-02-09 17:38:00,53.0
Indore (IDR),Mumbai,Alliance Air,A,2,2020-02-09 16:50:00,,
Mumbai,Jeddah (JED),Air India,D,1,2020-02-09 16:50:00,2020-02-09 18:05:00,75.0
Mumbai,Varanasi (VNS),IndiGo,D,1,2020-02-09 16:50:00,2020-02-09 17:37:00,47.0
Mumbai,Guwahati (GAU),IndiGo,D,1,2020-02-09 16:50:00,2020-02-09 17:35:00,45.0
Coimbatore (CJB),Mumbai,Air India,A,0,2020-02-09 16:55:00,2020-02-09 17:46:00,51.0
Mumbai,Jaipur (JAI),IndiGo,D,1,2020-02-09 16:55:00,2020-02-09 17:55:00,60.0
Mumbai,Hyderabad (HYD),IndiGo,D,1,2020-02-09 16:55:00,2020-02-09 18:00:00,65.0
Patna (PAT),Mumbai,GoAir,A,0,2020-02-09 17:00:00,2020-02-09 17:02:00,2.0
Colombo (CMB),Mumbai,Vistara,A,0,2020-02-09 17:00:00,2020-02-09 16:56:00,4.0
Mumbai,Delhi (DEL),Air India,D,1,2020-02-09 17:00:00,2020-02-09 17:27:00,27.0
Mumbai,Bhubaneswar (BBI),GoAir,D,1,2020-02-09 17:00:00,2020-02-09 17:50:00,50.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-09 17:00:00,2020-02-09 17:47:00,47.0
Dubai (DXB),Mumbai,SpiceJet,A,0,2020-02-09 17:05:00,2020-02-09 16:38:00,27.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-09 17:05:00,2020-02-09 16:52:00,13.0
Mumbai,Cochin (COK),Air India,D,1,2020-02-09 17:05:00,2020-02-09 17:45:00,40.0
Mumbai,Chandigarh (IXC),GoAir,D,1,2020-02-09 17:05:00,2020-02-09 17:30:00,25.0
Mumbai,Kolkata (CCU),SpiceJet,D,1,2020-02-09 17:05:00,2020-02-09 17:42:00,37.0
Varanasi (VNS),Mumbai,IndiGo,A,0,2020-02-09 17:10:00,2020-02-09 17:28:00,18.0
Mumbai,Bhubaneswar (BBI),IndiGo,D,1,2020-02-09 17:10:00,2020-02-09 18:10:00,60.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-09 17:10:00,2020-02-09 18:44:00,94.0
Varanasi (VNS),Mumbai,Air India,A,0,2020-02-09 17:15:00,2020-02-09 17:44:00,29.0
Mumbai,Abu Dhabi (AUH),Etihad,D,1,2020-02-09 17:15:00,2020-02-09 17:58:00,43.0
Mumbai,Delhi (DEL),SpiceJet,D,1,2020-02-09 17:15:00,2020-02-09 20:19:00,184.0
Mumbai,Dehradun (DED),SpiceJet,D,1,2020-02-09 17:15:00,2020-02-09 18:20:00,65.0
Bengaluru (BLR),Mumbai,IndiGo,A,0,2020-02-09 17:20:00,2020-02-09 17:10:00,10.0
Chandigarh (IXC),Mumbai,IndiGo,A,0,2020-02-09 17:20:00,2020-02-09 18:04:00,44.0
Mumbai,Ahmedabad (AMD),Air India,D,1,2020-02-09 17:20:00,2020-02-09 18:50:00,90.0
Shirdi (SAG),Mumbai,Alliance Air,A,0,2020-02-09 17:25:00,2020-02-09 17:51:00,26.0
Mumbai,Cochin (COK),GoAir,D,1,2020-02-09 17:25:00,2020-02-09 18:23:00,58.0
Mumbai,Kathmandu (KTM),Nepal Airlines,D,1,2020-02-09 17:25:00,2020-02-09 18:13:00,48.0
Mumbai,Udaipur (UDR),IndiGo,D,1,2020-02-09 17:25:00,2020-02-09 18:18:00,53.0
Mumbai,Bengaluru (BLR),Vistara,D,1,2020-02-09 17:30:00,2020-02-09 18:15:00,45.0
Mumbai,Kolkata (CCU),Vistara,D,1,2020-02-09 17:30:00,2020-02-09 18:31:00,61.0
Mumbai,Surat (STV),SpiceJet,D,1,2020-02-09 17:35:00,2020-02-09 17:35:00,0.0
Gorakhpur (GOP),Mumbai,SpiceJet,A,0,2020-02-09 17:40:00,2020-02-09 17:36:00,4.0
Delhi (DEL),Mumbai,Vistara,A,0,2020-02-09 17:40:00,2020-02-09 17:24:00,16.0
Chennai (MAA),Mumbai,IndiGo,A,0,2020-02-09 17:40:00,2020-02-09 17:43:00,3.0
Dubai (DXB),Mumbai,Emirates,A,0,2020-02-09 17:45:00,2020-02-09 17:13:00,32.0
Varanasi (VNS),Mumbai,SpiceJet,A,0,2020-02-09 17:45:00,2020-02-09 18:40:00,55.0
Kolkata (CCU),Mumbai,IndiGo,A,0,2020-02-09 17:45:00,2020-02-09 18:25:00,40.0
Mumbai,Delhi (DEL),IndiGo,D,1,2020-02-09 17:45:00,2020-02-09 18:34:00,49.0
Delhi (DEL),Mumbai,AirAsia,A,0,2020-02-09 17:50:00,2020-02-09 18:04:00,14.0
Udaipur (UDR),Mumbai,Air India,A,0,2020-02-09 17:50:00,2020-02-09 18:35:00,45.0
Bhubaneswar (BBI),Mumbai,Air India,A,0,2020-02-09 17:50:00,2020-02-09 18:25:00,35.0
Chennai (MAA),Mumbai,AirAsia,A,0,2020-02-09 17:50:00,2020-02-09 17:56:00,6.0
Male (MLE),Mumbai,IndiGo,A,0,2020-02-09 17:50:00,2020-02-09 17:34:00,16.0
Mumbai,Goa (GOI),Air India,D,1,2020-02-09 17:50:00,2020-02-09 19:30:00,100.0
Mumbai,Chennai (MAA),Vistara,D,1,2020-02-09 17:55:00,2020-02-09 18:37:00,42.0
Mumbai,Kolkata (CCU),IndiGo,D,1,2020-02-09 17:55:00,2020-02-09 19:00:00,65.0
Srinagar (SXR),Mumbai,GoAir,A,0,2020-02-09 18:00:00,2020-02-09 17:57:00,3.0
Mumbai,Rajkot (RAJ),Air India,D,1,2020-02-09 18:00:00,2020-02-09 19:27:00,87.0
Mumbai,Ahmedabad (AMD),IndiGo,D,1,2020-02-09 18:00:00,2020-02-09 18:39:00,39.0
Mumbai,Bengaluru (BLR),IndiGo,D,1,2020-02-09 18:00:00,2020-02-09 19:33:00,93.0
Amritsar (ATQ),Mumbai,SpiceJet,A,0,2020-02-09 18:05:00,2020-02-09 17:53:00,12.0
Delhi (DEL),Mumbai,SpiceJet,A,0,2020-02-09 18:05:00,2020-02-09 18:32:00,27.0
Lucknow (LKO),Mumbai,IndiGo,A,0,2020-02-09 18:05:00,2020-02-09 18:14:00,9.0
Madurai (IXM),Mumbai,SpiceJet,A,0,2020-02-09 18:10:00,2020-02-09 19:34:00,84.0
Dehradun (DED),Mumbai,IndiGo,A,0,2020-02-09 18:10:00,2020-02-09 18:44:00,34.0
Mumbai,Chennai (MAA),GoAir,D,1,2020-02-09 18:10:00,2020-02-09 18:52:00,42.0
Indore (IDR),Mumbai,Air India,A,0,2020-02-09 18:15:00,2020-02-09 19:09:00,54.0
Bengaluru (BLR),Mumbai,GoAir,A,0,2020-02-09 18:15:00,2020-02-09 18:02:00,13.0
Jodhpur (JDH),Mumbai,Vistara,A,0,2020-02-09 18:15:00,2020-02-09 18:39:00,24.0
Delhi (DEL),Mumbai,IndiGo,A,0,2020-02-09 18:15:00,2020-02-09 18:11:00,4.0
Goa (GOI),Mumbai,GoAir,A,0,2020-02-09 18:20:00,2020-02-09 18:17:00,3.0
Mumbai,Vadodara (BDQ),IndiGo,D,1,2020-02-09 18:20:00,2020-02-09 19:08:00,48.0
Mumbai,Dubai (DXB),IndiGo,D,1,2020-02-09 18:20:00,2020-02-09 18:55:00,35.0
Srinagar (SXR),Mumbai,IndiGo,A,0,2020-02-09 18:25:00,2020-02-09 18:21:00,4.0
Tokyo (NRT),Mumbai,All Nippon Airways (Star Wars R2-D2 Livery),A,0,2020-02-09 18:25:00,2020-02-09 18:34:00,9.0
Vadodara (BDQ),Mumbai,IndiGo,A,0,2020-02-09 18:25:00,2020-02-09 18:51:00,26.0
Mumbai,Chennai (MAA),SpiceJet,D,1,2020-02-09 18:25:00,2020-02-09 19:11:00,46.0
Varanasi (VNS),Mumbai,Vistara,A,0,2020-02-09 18:30:00,2020-02-09 18:07:00,23.0
Mumbai,Delhi (DEL),GoAir,D,1,2020-02-09 18:30:00,2020-02-09 18:57:00,27.0
Mumbai,Bengaluru (BLR),AirAsia,D,1,2020-02-09 18:30:00,2020-02-09 19:05:00,35.0
Mumbai,Bengaluru (BLR),SpiceJet,D,1,2020-02-09 18:30:00,2020-02-09 19:16:00,46.0
Mumbai,Delhi (DEL),Vistara,D,1,2020-02-09 18:30:00,2020-02-09 19:02:00,32.0
Goa (GOI),Mumbai,IndiGo,A,0,2020-02-09 18:35:00,2020-02-09 19:01:00,26.0
Mumbai,Hyderabad (HYD),AirAsia,D,1,2020-02-09 18:35:00,2020-02-09 19:24:00,49.0
Mumbai,Bhavnagar (BHU),Alliance Air,D,1,2020-02-09 18:35:00,2020-02-09 19:13:00,38.0
